Distance (m),Elevation (m)
2579.3589187537336,85.71240234375
2594.5316182758147,85.74205017089844
2609.7043177978953,85.82097625732422
2624.8770173199764,85.68452453613281
2640.049716842057,85.62673950195312
2655.2224163641376,85.52666473388672
2670.3951158862187,85.23609924316406
2685.5678154082993,85.38438415527344
2700.74051493038,85.39102172851562
2715.913214452461,85.40623474121094
2731.0859139745417,85.37213134765625
2746.2586134966223,85.14705657958984
2761.4313130187033,85.07911682128906
2776.604012540784,84.89772033691406
2791.776712062865,84.64163208007812
2806.9494115849457,84.29804992675781
2822.1221111070263,84.58258819580078
2837.2948106291074,84.62432098388672
2852.467510151188,84.55928802490234
2867.6402096732686,84.55128479003906
2882.8129091953497,84.73292541503906
2897.9856087174303,84.67438507080078
2913.158308239511,83.27139282226562
2928.331007761592,83.3088607788086
