Distance (m),Elevation (m)
1872.453552922901,23.96980094909668
1880.9261934338645,24.23923301696777
1889.3988339448279,24.50502395629883
1897.8714744557913,24.76717758178711
1906.3441149667547,25.02569198608398
1914.8167554777178,25.28056716918945
1923.2893959886812,25.53180503845215
1931.7620364996446,25.7794017791748
1940.234677010608,26.02336311340332
1948.7073175215712,26.2636833190918
1957.1799580325346,26.5003662109375
1965.652598543498,26.73340797424316
1974.1252390544614,26.96281433105469
1982.5978795654248,27.18857955932617
1991.070520076388,27.32169151306152
1999.5431605873514,27.25613212585449
2008.0158010983148,27.19057273864746
2016.4884416092782,27.12501335144043
2024.9610821202416,27.05945205688477
2033.4337226312048,26.99389266967773
2041.9063631421682,26.29258346557617
2050.3790036531313,25.55857467651367
2058.851644164095,24.82456398010254
2067.324284675058,24.09055519104004
2075.796925186022,23.35654830932617
2084.269565696985,22.6225414276123
2092.742206207948,21.88853454589844
2101.2148467189118,21.1545295715332
2109.687487229875,20.95565223693848
2118.1601277408386,20.91007614135742
2126.6327682518017,20.87634086608887
2135.105408762765,20.85444831848145
2143.5780492737285,20.84439659118652
2152.0506897846917,20.8552188873291
2160.5233302956553,20.88748741149902
2168.9959708066185,20.91975593566895
2177.4686113175817,20.95202445983887
2185.9412518285453,20.98429298400879
2194.4138923395085,20.98343849182129
2202.886532850472,20.78779983520508
2211.3591733614353,20.5720329284668
2219.8318138723985,20.35626411437988
2228.304454383362,20.14049530029297
2236.7770948943253,19.92472839355469
2245.249735405289,19.77282524108887
2253.722375916252,19.69345664978027
2262.1950164272153,19.60224342346191
2270.667656938179,19.49918746948242
2279.140297449142,19.3842887878418
2287.6129379601057,19.25754737854004
2296.085578471069,19.08397483825684
2304.558218982032,18.92182350158691
2313.0308594929957,18.77151298522949
2321.503500003959,18.63304710388184
2329.976140514922,18.50642585754395
2338.4487810258856,18.39164543151855
2346.921421536849,18.28870964050293
2355.3940620478124,18.19761848449707
2363.8667025587756,18.11837005615234
2372.339343069739,18.05096626281738
2380.8119835807024,18
2389.2846240916656,18
2397.757264602629,18
2406.2299051135924,18
2414.7025456245556,18
2423.175186135519,18
2431.6478266464824,17.89163589477539
2440.120467157446,17.71306800842285
2448.593107668409,17.52265548706055
2457.0657481793723,17.32611656188965
2465.538388690336,17.14095687866211
2474.011029201299,16.96764373779297
2482.483669712263,16.80617332458496
2490.956310223226,16.65654754638672
2499.428950734189,16.51876640319824
2507.9015912451528,16.39283180236816
2516.374231756116,16.27874183654785
2524.8468722670796,16.1764965057373
2533.3195127780427,16.08609771728516
2541.792153289006,16.00754356384277
2550.2647937999695,15.94083404541016
2558.7374343109327,15.88597106933594
2567.2100748218963,15.90339088439941
2575.6827153328595,16.06367301940918
2584.1553558438227,16.21211051940918
2592.6279963547863,16.34870338439941
2601.1006368657495,16.47344970703125
2609.573277376713,16.58635139465332
2618.0459178876763,16.53283309936523
2626.5185583986395,16.43855476379395
2634.991198909603,16.33243179321289
2643.4638394205663,16.21446228027344
2651.9364799315294,16.08464813232422
2660.409120442493,16.01500511169434
2668.8817609534563,16.04498672485352
2677.35440146442,16.06312370300293
2685.827041975383,16.06941413879395
2694.2996824863462,16.06385803222656
2702.77232299731,16.04645538330078
2711.244963508273,16.09066581726074
2719.7176040192367,16.27764129638672
2728.1902445302,16.46461868286133
2736.662885041163,16.6515941619873
2745.1355255521266,16.83856964111328
2753.60816606309,17.02554702758789
2762.0808065740534,17.21252250671387
2770.5534470850166,17.39949989318848
2779.02608759598,17.5820426940918
2787.4987281069434,17.76938629150391
2795.9713686179066,17.95015144348145
2804.44400912887,18.17471122741699
2812.9166496398334,18.40617370605469
2821.3892901507966,18.61750221252441
2829.86193066176,18.80869483947754
2838.3345711727234,18.97975158691406
2846.807211683687,19.13067245483398
2855.27985219465,19.26145935058594
2863.7524927056133,19.40143394470215
2872.225133216577,19.5833740234375
2880.69777372754,19.76531410217285
2889.170414238504,19.9472541809082
2897.643054749467,20.1624927520752
2906.11569526043,20.37410926818848
2914.5883357713938,20.56558990478516
2923.060976282357,20.73693656921387
2931.5336167933206,20.88814735412598
2940.0062573042837,21.00102424621582
2948.478897815247,21.07229614257812
2956.9515383262105,21.14356994628906
2965.4241788371737,21.21484565734863
2973.896819348137,21.28611946105957
2982.3694598591005,21.35739517211914
2990.8421003700637,21.22640800476074
2999.3147408810273,21.01273155212402
3007.7873813919905,20.7990550994873
3016.2600219029537,20.57487678527832
3024.7326624139173,20.33903503417969
3033.2053029248805,20.12554931640625
3041.677943435844,19.97447967529297
3050.1505839468073,19.83253860473633
3058.6232244577704,19.70386695861816
3067.095864968734,19.61458969116211
3075.5685054796973,19.52276802062988
3084.041145990661,19.42840003967285
3092.513786501624,19.33148574829102
3100.9864270125872,19.23202705383301
3109.459067523551,19.13002395629883
3117.931708034514,19.02547645568848
3126.4043485454777,19
3134.876989056441,19
3143.349629567404,19
3151.8222700783676,19
3160.294910589331,19
3168.7675511002944,18.89778900146484
3177.2401916112576,18.70643043518066
3185.712832122221,18.51507186889648
3194.1854726331844,18.3237133026123
3202.6581131441476,18.13235664367676
3211.130753655111,18
3219.6033941660744,18
3228.0760346770376,18
3236.548675188001,18
3245.0213156989644,18
3253.493956209928,18.01579475402832
3261.966596720891,18.2071533203125
3270.4392372318543,18.39851188659668
3278.911877742818,18.58987045288086
3287.384518253781,18.78122901916504
3295.8571587647443,18.97258758544922
3304.329799275708,19
3312.802439786671,19
3321.2750802976348,19
3329.747720808598,19
3338.220361319561,19
3346.6930018305247,19
3355.165642341488,19
3363.6382828524515,19
3372.1109233634147,19
3380.583563874378,19
3389.0562043853415,19.01770782470703
3397.5288448963047,19.05971145629883
3406.0014854072683,19.09902381896973
3414.4741259182315,19.13564300537109
3422.9467664291947,19.16957092285156
3431.4194069401583,19.19424819946289
3439.8920474511215,19.18721389770508
3448.364687962085,19.18017959594727
3456.8373284730483,19.17314529418945
3465.3099689840114,19.16611289978027
3473.782609494975,19.15907859802246
3482.2552500059383,19.36135292053223
3490.727890516902,19.57210540771484
3499.200531027865,19.78016471862793
3507.6731715388282,19.98553466796875
3516.145812049792,20.1882152557373
3524.618452560755,20.37204170227051
3533.0910930717187,20.54929733276367
3541.563733582682,20.72655296325684
3550.036374093645,20.90380859375
3558.5090146046086,21.08106422424316
3566.981655115572,21.2428150177002
3575.454295626535,21.39282417297363
3583.9269361374986,21.43511962890625
3592.399576648462,21.29556846618652
3600.8722171594254,21.15670585632324
3609.3448576703886,20.99231338500977
3617.8174981813518,20.82792282104492
3626.2901386923154,20.66353225708008
3634.7627792032786,20.49914169311523
3643.235419714242,20.33475112915039
3651.7080602252054,20.13670349121094
3660.1807007361685,19.93329048156738
3668.653341247132,19.72492980957031
3677.1259817580953,19.51161766052246
3685.598622269059,19.29335403442383
3694.071262780022,19.24413681030273
3702.5439032909853,19.25713920593262
3711.016543801949,19.2701416015625
3719.489184312912,19.28314399719238
3727.9618248238758,19.29614639282227
3736.434465334839,19.2807674407959
3744.907105845802,19.23124313354492
3753.3797463567657,19.17676544189453
3761.852386867729,19.11733818054199
3770.3250273786925,19.05295944213867
3778.7976678896557,19
3787.270308400619,19
3795.7429489115825,19
3804.2155894225457,19
3812.6882299335093,19
3821.1608704444725,19
3829.6335109554357,19
3838.1061514663993,19
3846.5787919773625,19
3855.051432488326,19
3863.5240729992893,19
3871.9967135102524,18.8585147857666
3880.469354021216,18.66697883605957
3888.9419945321793,18.47544288635254
3897.4146350431424,18.28390884399414
3905.887275554106,18.09237289428711
3914.3599160650692,18
3922.832556576033,18
3931.305197086996,18
3939.777837597959,18
3948.250478108923,18
3956.723118619886,18.05684089660645
3965.1957591308496,18.24837684631348
3973.668399641813,18.43991279602051
3982.141040152776,18.63144874572754
3990.6136806637396,18.82298278808594
3999.086321174703,19
4007.5589616856664,19
4016.0316021966296,19
4024.5042427075928,19
4032.9768832185564,19
4041.4495237295196,19
4049.922164240483,19.06735992431641
4058.3948047514464,19.14452171325684
4066.8674452624095,19.21991920471191
4075.340085773373,19.29355049133301
4083.8127262843363,19.36541938781738
4092.2853667953,19.43552207946777
4100.758007306263,19.50386047363281
4109.230647817227,19.57043266296387
4117.70328832819,19.54461479187012
4126.175928839153,19.36754417419434
4134.648569350116,19.18670845031738
4143.1212098610795,19.00210762023926
4151.593850372044,19
4160.066490883007,19
4168.53913139397,19
4177.011771904933,19
4185.484412415896,19
4193.95705292686,19
4202.4296934378235,19
4210.902333948787,19
4219.37497445975,19
4227.847614970713,19.10847473144531
4236.320255481677,19.21944808959961
4244.79289599264,19.33041954040527
4253.2655365036035,19.44139289855957
4261.738177014567,19.55236625671387
4270.21081752553,19.66333770751953
4278.683458036494,19.77431106567383
4287.156098547457,19.88528442382812
4295.62873905842,19.99060440063477
4304.101379569383,20.17939376831055
4312.574020080347,20.3627815246582
4321.046660591311,20.53162384033203
4329.519301102274,20.68592071533203
